Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
5500000,1050,Kharghar,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4875000,975,Kharghar,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3300000,660,Kharghar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3500000,670,Kharghar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3400000,670,Kharghar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3500000,700,Kharghar,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5250000,1050,Kharghar,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
35000000,1150,Kharghar,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
47500000,1632,Kharghar,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1
38800000,2160,Kharghar,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
30400000,1690,Kharghar,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1
4489000,454,Kharghar,2,1,0,0,0,0,0,0,1,0,1,1,0,1,1
2450000,545,Kharghar,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
3999000,890,Kharghar,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1
3645000,810,Kharghar,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
4117000,915,Kharghar,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
2999000,665,Kharghar,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1
4410000,980,Kharghar,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
7320000,999,Kharodi,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5518000,677,Khopoli,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5500000,720,Khopoli,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0
8250000,1060,Khopoli,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7800000,1010,Khopoli,2,0,0,1,1,0,0,1,0,1,1,0,1,0,0
20500000,1015,Khopoli,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
54200000,1174,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
55400000,1179,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
55700000,1181,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
60700000,1234,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
79200000,1648,Khopoli,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1
62100000,1305,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
85600000,1705,Khopoli,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1
54500000,1142,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
65500000,1344,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
68100000,1418,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
59500000,1210,Khopoli,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1
27000000,1550,Khopoli,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1
26000000,1250,Khopoli,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1
2999000,550,Khopoli,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5100000,650,Khopoli,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4099000,650,Khopoli,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4400000,650,Khopoli,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
12000000,700,Khopoli,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11700000,560,Khopoli,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
13899999,720,Khopoli,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
14500000,721,Khopoli,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
16700000,1050,Khopoli,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
16000000,1053,Khopoli,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1
16800000,1054,Khopoli,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
16500000,1054,Khopoli,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
16399999,1050,Khopoli,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1
16500000,1053,Khopoli,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1
6200000,310,Khopoli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500000,575,Khopoli,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
22000000,1400,Khopoli,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5650000,780,Kolshet,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1
6200000,730,Kolshet,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
8500000,1048,Kolshet,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0
7650000,982,Kolshet,2,1,0,1,0,0,0,1,1,1,0,0,1,0,1
5700000,770,Kolshet,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7650000,1020,Kolshet,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6200000,750,Kolshet,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
6000000,621,Kolshet,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,525,Kolshet,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,424,Kolshet,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26000000,923,Kolshet,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0
22200000,930,Kolshet,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
7500000,1015,Kolshet,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
64300000,1259,Kolshet,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1
4850000,300,Kolshet,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
39100000,707,Kopar Khairane,2,1,1,1,0,0,0,1,1,1,0,0,0,1,1
60500000,1195,Kopar Khairane,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1
34700000,832,Kopar Khairane,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
36500000,965,Kopar Khairane,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1
25200000,1250,Kopar Khairane,2,0,1,1,0,0,1,1,1,1,0,0,0,1,1
105000000,2800,Kopar Khairane,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0
3500000,650,Kopar Khairane,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1
4150000,650,Kopar Khairane,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0
7150000,1050,Kopar Khairane,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0
10500000,420,Kopar Khairane,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
14600000,586,Kopar Khairane,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
3500000,650,Kopar Khairane,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3500000,650,Kopar Khairane,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6800000,1050,Kopar Khairane,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0
8700000,580,Kopar Khairane,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10800000,550,Kopar Khairane,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0
13000000,760,Kopar Khairane,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2300000,350,Kopar Khairane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,650,Kopar Khairane,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0
9000000,650,Kopar Khairane,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8200000,610,Kopar Khairane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8700000,585,Kopar Khairane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,600,Kopar Khairane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15500000,900,Kopar Khairane,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1
31500000,1600,Kopar Khairane,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8800000,650,Kopar Khairane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21500000,1350,Kopar Khairane,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8400000,605,Kopar Khairane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,615,Kopar Khairane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82000000,2044,Kopar Khairane,3,0,1,0,0,0,1,1,1,1,0,1,0,1,1
5000000,950,Kopar Khairane,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1
21200000,859,Kopar Khairane,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
25200000,969,Kopar Khairane,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
18900000,710,Kopar Khairane,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
11000000,450,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21500000,1650,Kurla,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1
17500000,1350,Kurla,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1
17500000,1350,Kurla,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1
20000000,711,Kurla,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
25500000,921,Kurla,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
33500000,1112,Kurla,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1
23900000,1042,Kurla,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1
6000000,1000,Kurla,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
30000000,1200,Kurla,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
67000000,2500,Kurla,4,0,1,1,1,1,1,1,1,0,1,1,0,0,1
42500000,1850,Kurla,3,0,1,1,1,1,1,1,1,0,1,1,0,0,1
8016000,809,Kurla,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4043000,408,Kurla,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4498000,454,Kurla,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8294000,834,Kurla,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
6242000,630,Kurla,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
17500000,1775,Kurla,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1
15300000,1275,Kurla,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
11000000,1166,Kurla,2,1,1,1,0,0,0,1,1,1,0,0,0,1,1
17700000,1338,Kurla,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
60000000,1118,Kurla,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
110000000,2550,Kurla,4,1,1,1,1,0,1,1,1,1,1,0,1,1,1
99000000,2073,Kurla,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1
9500000,650,Kurla,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
9000000,1150,Kurla,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2800000,550,Kurla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300000,550,Kurla,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0
9200000,620,Kurla,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
18000000,1010,Kurla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,490,Kurla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11700000,430,Kurla,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
7950000,1060,Magathane,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0
5400000,720,Magathane,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8500000,980,Magathane,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
37400000,1224,Magathane,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
56500000,1859,Magathane,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1
20000000,551,Magathane,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
7800000,930,Magathane,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8600000,965,Magathane,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
30000000,797,Magathane,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1
6700000,950,Magathane,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9500000,1050,Magathane,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9300000,960,Magathane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9300000,960,Magathane,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
9700000,1100,Magathane,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8500000,1050,Magathane,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
9041000,1530,Magathane,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
9167000,1490,Magathane,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
7881000,1295,Magathane,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5686000,1017,Magathane,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10500000,620,Magathane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
10600000,650,Magathane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
10800000,650,Magathane,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
6000000,730,Magathane,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
12200000,1235,Magathane,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
10800000,1200,Magathane,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
6400000,693,Magathane,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1
6400000,674,Magathane,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
14500000,1250,Magathane,2,0,0,1,1,1,1,1,0,1,1,1,0,1,0
7700000,995,Magathane,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
5200000,665,Magathane,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
17900000,1300,Magathane,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
11500000,1100,Magathane,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1
9500000,981,Magathane,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
13500000,1386,Mahalaxmi,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
6500000,693,Mahalaxmi,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
9500000,981,Mahalaxmi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13899999,750,Mahalaxmi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900000,1185,Mahalaxmi,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6500000,1300,Majiwada,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
27500000,1180,Majiwada,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27500000,1180,Majiwada,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
14000000,768,Majiwada,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1
5200000,340,Majiwada,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4100000,340,Majiwada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4100000,355,Majiwada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3800000,350,Majiwada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4100000,350,Majiwada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3900000,380,Majiwada,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3900000,350,Majiwada,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5200000,410,Majiwada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900000,340,Majiwada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4200000,350,Majiwada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000000,350,Majiwada,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4200000,340,Malad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000000,350,Malad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4100000,350,Malad,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0
3700000,335,Malad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3800000,335,Malad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3800000,340,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800000,340,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52600000,833,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
84500000,1409,Malad,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
30200000,1145,Malad,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
50800000,1815,Malad,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
36000000,930,Malad,2,1,1,1,0,0,1,1,1,1,1,1,0,0,1
39000000,1147,Malad,3,1,1,1,0,0,1,1,1,1,1,1,0,0,1
71500000,1680,Malad,4,1,1,1,0,0,1,1,1,1,1,1,0,0,1
58000000,1500,Malad,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1
101800000,2400,Malad,4,1,1,1,1,0,1,1,1,1,0,1,0,1,1
47800000,815,Malad,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1
51300000,1096,Malad,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1
20900000,667,Malad,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1
10000000,479,Malad,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
17300000,845,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
21600000,1202,Malad,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
32700000,1763,Malad,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4600000,665,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7400000,800,Malad,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1
59000000,2250,Malad,3,0,1,1,0,0,1,1,1,1,1,1,0,0,1
38000000,1350,Malad,2,0,1,1,0,0,1,1,1,1,1,1,0,0,1
22000000,1250,Malad,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
8628000,654,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9167000,686,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9745000,732,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
10000000,762,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8200000,608,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
11000000,837,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9013000,682,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
12000000,931,Malad,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
10800000,816,Malad,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
2200000,650,Malad,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
2099000,882,Malad,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
6000000,750,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200000,1300,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
6700000,1200,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
4750000,900,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
16000000,2020,Malad,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
4700000,800,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4600000,910,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
7500000,950,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4500000,930,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
8900000,1690,Malad,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4900000,900,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
13100000,2700,Malad,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1
6900000,1400,Malad,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
9300000,1800,Malad,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
9500000,1800,Malad,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
4450000,600,Malad,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3800000,700,Malad,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
6800000,1400,Malad,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
13500000,650,Malad,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
12000000,680,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200000,550,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11500000,780,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37500000,1600,Malad,3,1,1,0,1,0,1,1,1,1,1,0,0,1,1
11000000,625,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,950,Malad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,990,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,700,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500000,815,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12500000,570,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,1160,Malad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200000,485,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,800,Malad,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21800000,768,Malad,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1
27500000,1055,Malad,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1
27500000,1055,Malad,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1
43500000,1466,Malad,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1
47500000,1906,Malad,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1
150000000,3100,Malad,5,0,1,1,1,0,1,1,1,1,1,1,1,1,1
19700000,709,Malad,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
19700000,709,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27100000,980,Malad,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
35400000,1418,Malad,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1
28500000,1050,Malad,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
16100000,627,Malad,2,1,1,1,0,0,0,1,1,1,1,0,0,1,1
21700000,894,Malad,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1
6200000,480,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45199999,2800,Malad,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000,420,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,1400,Malad,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
26000000,955,Malad,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
39800000,2525,Malad,4,0,1,1,1,0,1,1,1,1,1,0,1,1,1
42500000,1350,Malad,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
11700000,1440,Malad,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11700000,1440,Malad,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0
12600000,650,Malad,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
10000000,600,Malad,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
10000000,585,Malad,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1
16500000,1220,Malad,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
9500000,650,Malad,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22500000,900,Malad,2,0,0,1,1,1,0,0,0,1,1,0,1,0,0
72000000,2800,Malad,5,0,0,1,1,0,0,0,0,1,0,0,1,0,0
55000000,1500,Malad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55000000,1500,Malad,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0
16500000,750,Malad,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15500000,950,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18500000,1100,Malad,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22500000,961,Malad,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0
20299999,638,Malad,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27000000,949,Malad,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0
80000000,2475,Malad,4,1,1,1,0,0,1,1,1,1,1,0,1,1,1
46500000,1500,Malad,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
27500000,1270,Malad,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
17500000,980,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14500000,850,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000,600,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21500000,950,Malad,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18500000,1100,Malad,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18000000,1100,Malad,2,0,1,1,0,0,0,1,1,1,0,0,1,0,0
5100000,675,Malad,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
4700000,675,Malad,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
8844000,1051,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
15400000,670,Malad,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
19000000,890,Malad,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
22000000,1100,Malad,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
7290000,950,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
23000000,1250,Malad,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
36000000,1900,Malad,3,0,1,1,1,1,1,1,1,1,0,1,0,0,1
24000000,1300,Malad,2,0,1,1,1,1,1,1,1,1,0,1,0,0,1
4850000,411,Malad,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0
11100000,886,Malad,2,1,1,1,0,0,0,1,1,1,1,1,0,0,1
12000000,1046,Malad,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
13300000,1158,Malad,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
18800000,1662,Malad,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
10800000,928,Malad,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
17500000,750,Malad,2,0,1,1,0,1,1,1,0,1,0,0,1,0,0
6787000,850,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8100000,729,Malad,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0
12000000,750,Malad,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
16000000,750,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25600000,902,Malad,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
47500000,1440,Malad,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
27000000,1100,Malad,2,0,1,1,1,0,1,0,1,1,1,0,0,1,1
13500000,1015,Malad,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60000000,1200,Malad,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0
9500000,1050,Malad,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
